galaxy,variant,n_points,r_max_kpc,distance_mpc,rmse_DeltaX_absolute,rmse_DeltaX_shape,rmse_DeltaX_shape_inner,rmse_DeltaX_shape_outer,rmse_V_absolute,rmse_V_scaled,V_scale_alpha,median_DeltaX_obs,median_DeltaX_pred
NGC6195,MD_only,23,36.43,127.8,0.1925191278305986,0.19212714457090133,0.2318048915297092,0.04345577546796731,51.90377147067161,51.82649669680372,1.0120370910913679,0.8491983719316956,0.870461358948068
NGC6195,MI_only,23,36.43,127.8,0.37719741184017236,0.24537645359614998,0.24208299322269713,0.2456807636873094,102.97435387808945,68.29190632270901,1.4915996044410753,0.8491983719316956,0.5694078129213888
NGC6195,DI_only,23,36.43,127.8,0.36322988293345937,0.228576288724111,0.24158812532006016,0.21061180616714972,100.18430383014879,64.78232612794172,1.482386376278902,0.8491983719316956,0.5819488825304672
NGC6503,full,31,23.5,6.26,1.4085495409864248,1.1363956154430976,0.6997258909800458,0.8734459525803231,97.2284221929063,81.22040878304782,2.9561470815846436,1.5874054561665487,0.15520480994089245
NGC6503,drop_M,31,23.5,6.26,1.400550358626861,1.1852696556825764,0.7252301883187017,0.8800321583620155,96.19505495017803,83.58133427029897,2.5509053546034033,1.5874054561665487,0.1520826929426217
NGC6503,drop_D,31,23.5,6.26,1.3963435356196428,1.2713256784394456,0.7782480994155768,0.9595950137801826,94.5557358059563,88.23603144264209,1.8703141079777206,1.5874054561665487,0.1505478741078574
NGC6503,drop_I,31,23.5,6.26,0.7549995594464229,0.2424285865970171,0.2356183946464753,0.11234698062422314,51.740675478324654,19.6213603335105,1.7368238209406397,1.5874054561665487,0.870461358948068
NGC6503,only_M,31,23.5,6.26,0.7573972259667203,0.3519676620386612,0.24544948742285697,0.15276947517927286,49.59644043451565,30.915268988755816,1.5423162586901622,1.5874054561665487,0.870461358948068
NGC6503,only_D,31,23.5,6.26,0.7427286774584229,0.22639866795142888,0.1545977053972032,0.11476357254586592,50.12227694510951,19.611495824276705,1.6912646656721622,1.5874054561665487,0.870461358948068
NGC6503,only_I,31,23.5,6.26,1.391037371179943,1.303582004194117,0.8072084788226366,0.9666249298073685,93.97903195930367,89.51925796864765,1.6675267108017653,1.5874054561665487,0.15322870452780502
NGC6503,MD_only,31,23.5,6.26,0.7549995594464229,0.2424285865970171,0.2356183946464753,0.11234698062422314,51.740675478324654,19.6213603335105,1.7368238209406397,1.5874054561665487,0.870461358948068
NGC6503,MI_only,31,23.5,6.26,1.3963435356196428,1.2713256784394456,0.7782480994155768,0.9595950137801826,94.5557358059563,88.23603144264209,1.8703141079777206,1.5874054561665487,0.1505478741078574
NGC6503,DI_only,31,23.5,6.26,1.400550358626861,1.1852696556825764,0.7252301883187017,0.8800321583620155,96.19505495017803,83.58133427029897,2.5509053546034033,1.5874054561665487,0.1520826929426217
NGC6674,full,15,72.41,51.2,1.1535469276543944,0.7602361114972851,0.2797857285778089,0.8989795809350213,181.14486681205426,110.13622043006147,2.7643389708312798,1.4001080345856867,0.4096943423899816
NGC6674,drop_M,15,72.41,51.2,1.1351834537360708,0.797106071506983,0.28382045237789805,0.8978713173100082,175.1413650651932,115.51287271764866,2.447092462406789,1.4001080345856867,0.4582209039091582
NGC6674,drop_D,15,72.41,51.2,1.1375266310530467,0.8864958937367011,0.3156893870244671,0.9744529263938622,172.02524738094777,127.93644781123811,2.14174277891491,1.4001080345856867,0.44202568945573273
NGC6674,drop_I,15,72.41,51.2,0.6867159191351747,0.23234782607502702,0.2690641205589881,0.13961716779677355,115.73793611471775,45.84531491256469,1.757397689290513,1.4001080345856867,0.871359124492213
NGC6674,only_M,15,72.41,51.2,0.6655241842733529,0.23457905452194927,0.08566014354631322,0.17659228535372296,103.30795804256158,37.04382039661743,1.6360587766511556,1.4001080345856867,0.870461358948068
NGC6674,only_D,15,72.41,51.2,0.6563791528977729,0.16025407679103806,0.10071750997425345,0.13855428442282036,106.46461508345405,26.14915186554131,1.7057288584600911,1.4001080345856867,0.870461358948068
NGC6674,only_I,15,72.41,51.2,1.127351243849761,0.9456837651700106,0.4165274760618431,0.9734342029533996,168.5553328227615,138.4493799241777,1.8508435260734029,1.4001080345856867,0.4401052619651301
NGC6674,MD_only,15,72.41,51.2,0.6867159191351747,0.23234782607502702,0.2690641205589881,0.13961716779677355,115.73793611471775,45.84531491256469,1.757397689290513,1.4001080345856867,0.871359124492213
NGC6674,MI_only,15,72.41,51.2,1.1375266310530467,0.8864958937367011,0.3156893870244671,0.9744529263938622,172.02524738094777,127.93644781123811,2.14174277891491,1.4001080345856867,0.44202568945573273
NGC6674,DI_only,15,72.41,51.2,1.1351834537360708,0.797106071506983,0.28382045237789805,0.8978713173100082,175.1413650651932,115.51287271764866,2.447092462406789,1.4001080345856867,0.4582209039091582
NGC6789,full,4,0.71,3.52,1.245160301242285,0.6095548957425843,,,23.956371937926807,5.560317448988936,2.3013269056732764,1.8609954478918942,0.8410974435762193
NGC6789,drop_M,4,0.71,3.52,1.1503270553205813,0.25278816590680125,,,24.436812772868052,5.247375522715845,2.3730058405051673,1.8609954478918942,0.8593209129573125
NGC6789,drop_D,4,0.71,3.52,1.2192753507292822,0.45215129489873324,,,24.439041141562637,5.407361763284408,2.3700736614326616,1.8609954478918942,0.8489777036377926
NGC6789,drop_I,4,0.71,3.52,1.2384635910494526,0.610921052210421,,,23.756082071273585,5.525840188735421,2.2758706037889946,1.8609954478918942,0.8472506524729533
NGC6789,only_M,4,0.71,3.52,1.2125796491681191,0.4526001473664367,,,24.247297101739242,5.317756751717993,2.345397489312917,1.8609954478918942,0.8551826648047055
NGC6789,only_D,4,0.71,3.52,1.1431151364375747,0.24605705341862963,,,24.242110910458585,5.083265929453354,2.349300282159403,1.8609954478918942,0.8656146028479046
NGC6789,only_I,4,0.71,3.52,1.1341409276792795,0.3545653362855139,,,24.99995960175358,7.153047975211642,2.4084915523081576,1.8609954478918942,0.8639229236329506
NGC6789,MD_only,4,0.71,3.52,1.2384635910494526,0.610921052210421,,,23.756082071273585,5.525840188735421,2.2758706037889946,1.8609954478918942,0.8472506524729533
NGC6789,MI_only,4,0.71,3.52,1.2192753507292822,0.45215129489873324,,,24.439041141562637,5.407361763284408,2.3700736614326616,1.8609954478918942,0.8489777036377926
NGC6789,DI_only,4,0.71,3.52,1.1503270553205813,0.25278816590680125,,,24.436812772868052,5.247375522715845,2.3730058405051673,1.8609954478918942,0.8593209129573125
NGC6946,full,58,20.4,5.52,0.6905777937937038,0.3758861634361582,0.2751759483859549,0.40480923676080344,112.56983746410206,62.09650354987296,2.623458018677446,0.9391161253223281,0.30288456221726445
NGC6946,drop_M,58,20.4,5.52,0.6618296734737644,0.38427249016425447,0.17803849855403356,0.402596470552856,106.33860966489739,60.23970707155749,2.3513735765193338,0.9391161253223281,0.3528072252819436
NGC6946,drop_D,58,20.4,5.52,0.677875496147166,0.442239987295694,0.176051267980307,0.45594586920274915,107.47838195577086,68.32632251345588,2.2558413834134363,0.9391161253223281,0.3573400720761665
NGC6946,drop_I,58,20.4,5.52,0.2357508537625013,0.17699173162751194,0.2452783538193985,0.04987873619417527,40.849622832872804,32.684625271541165,1.1799723745890949,0.9391161253223281,0.8725482907151138
NGC6946,only_M,58,20.4,5.52,0.1869129929429679,0.1149757537393132,0.10643468993183962,0.07532706060435303,28.641087583305833,19.853637955467086,1.1452787693582336,0.9391161253223281,0.8704611056086804
NGC6946,only_D,58,20.4,5.52,0.160990225832371,0.0852294528317442,0.09800833631879279,0.04798972614379611,25.983068866003286,15.89072842785937,1.1441459545554107,0.9391161253223281,0.8704378750021944
NGC6946,only_I,58,20.4,5.52,0.6589712031793221,0.5436440610209288,0.282274335533958,0.45378510508618014,103.29444606948056,85.23829184202305,1.71415924955121,0.9391161253223281,0.36562312850516543
NGC6946,MD_only,58,20.4,5.52,0.2357508537625013,0.17699173162751194,0.2452783538193985,0.04987873619417527,40.849622832872804,32.684625271541165,1.1799723745890949,0.9391161253223281,0.8725482907151138
NGC6946,MI_only,58,20.4,5.52,0.677875496147166,0.442239987295694,0.176051267980307,0.45594586920274915,107.47838195577086,68.32632251345588,2.2558413834134363,0.9391161253223281,0.3573400720761665
NGC6946,DI_only,58,20.4,5.52,0.6618296734737644,0.38427249016425447,0.17803849855403356,0.402596470552856,106.33860966489739,60.23970707155749,2.3513735765193338,0.9391161253223281,0.3528072252819436
NGC7331,full,36,36.31,14.7,0.706199266236255,0.5142395361046931,0.31950974365710494,0.32981513721757355,163.98044114608848,128.09907185453162,1.9944992321011528,0.9006799693352254,0.27281739196307014
NGC7331,drop_M,36,36.31,14.7,0.7027708792036744,0.5741688217424048,0.3540060861941213,0.3304973928078218,161.15401587796688,140.71400620372478,1.663825354061319,0.9006799693352254,0.26873866926758483
NGC7331,drop_D,36,36.31,14.7,0.7145463845801224,0.6501730002082543,0.3727706347387571,0.4089301945286241,161.43819933124036,153.76472692461994,1.3571929403477667,0.9006799693352254,0.26146869656554067
NGC7331,drop_I,36,36.31,14.7,0.15362620137948965,0.0998463843892159,0.07000690058968684,0.09190594089876575,34.866612561690026,25.63401095547325,1.1089131435306505,0.9006799693352254,0.8703730940114744
NGC7331,only_M,36,36.31,14.7,0.1920253896408436,0.17433610323381607,0.061937202900106035,0.11954944960139126,43.76990007360375,43.76300132382285,1.0032756829324319,0.9006799693352254,0.8704472618961416
NGC7331,only_D,36,36.31,14.7,0.14836360985099115,0.11063885274009984,0.02609596776670054,0.09123592115158545,30.21300245307587,26.70204388615839,1.0624428141346534,0.9006799693352254,0.8703965645821897
NGC7331,only_I,36,36.31,14.7,0.7177069699423119,0.681189628338054,0.39306819451544694,0.4101081702225955,162.63536230266752,160.16498461067812,1.1843622333043116,0.9006799693352254,0.25626309534427316
NGC7331,MD_only,36,36.31,14.7,0.15362620137948965,0.0998463843892159,0.07000690058968684,0.09190594089876575,34.866612561690026,25.63401095547325,1.1089131435306505,0.9006799693352254,0.8703730940114744
NGC7331,MI_only,36,36.31,14.7,0.7145463845801224,0.6501730002082543,0.3727706347387571,0.4089301945286241,161.43819933124036,153.76472692461994,1.3571929403477667,0.9006799693352254,0.26146869656554067
NGC7331,DI_only,36,36.31,14.7,0.7027708792036744,0.5741688217424048,0.3540060861941213,0.3304973928078218,161.15401587796688,140.71400620372478,1.663825354061319,0.9006799693352254,0.26873866926758483
NGC7793,full,46,7.87,3.61,0.7992550178424096,0.4182129065819229,0.3233182756891071,0.42002020281984903,61.40928544110351,30.958871959569944,3.500818708478131,0.9941730802439515,0.206165076998431
NGC7793,drop_M,46,7.87,3.61,0.7789362534581147,0.5688909638736286,0.40420156007167923,0.5105386905532902,64.59327741124847,40.30465383561188,3.637833536270166,0.9941730802439515,0.2445486108440428
NGC7793,drop_D,46,7.87,3.61,0.7998348999692917,0.45625543057769324,0.3379120231181655,0.5270599997263734,64.25564005992696,35.209088750769666,3.8941644203019274,0.9941730802439515,0.21346652884581677
NGC7793,drop_I,46,7.87,3.61,0.3642446905251933,0.34963105871744754,0.37692775492796377,0.04663220216489119,17.881596178187422,17.44588381317401,1.0525920090829473,0.9941730802439515,0.8694160835812408
NGC7793,only_M,46,7.87,3.61,0.2742448577060819,0.20585878743305583,0.20582666175844047,0.0895593062169101,15.570623912983658,11.426244195796992,1.1531998363638643,0.9941730802439515,0.8697387424424684
NGC7793,only_D,46,7.87,3.61,0.19682861223947226,0.1070299189881469,0.11469082758567796,0.07782856466629207,13.455240822775144,6.990399586435975,1.16750375156597,0.9941730802439515,0.8702585357613234
NGC7793,only_I,46,7.87,3.61,0.7767543731915636,0.7238663859674849,0.4568171544322673,0.6225822307942077,66.35837299156223,55.380265245393915,2.6785218524974925,0.9941730802439515,0.22102634968737506
NGC7793,MD_only,46,7.87,3.61,0.3642446905251933,0.34963105871744754,0.37692775492796377,0.04663220216489119,17.881596178187422,17.44588381317401,1.0525920090829473,0.9941730802439515,0.8694160835812408
NGC7793,MI_only,46,7.87,3.61,0.7998348999692917,0.45625543057769324,0.3379120231181655,0.5270599997263734,64.25564005992696,35.209088750769666,3.8941644203019274,0.9941730802439515,0.21346652884581677
NGC7793,DI_only,46,7.87,3.61,0.7789362534581147,0.5688909638736286,0.40420156007167923,0.5105386905532902,64.59327741124847,40.30465383561188,3.637833536270166,0.9941730802439515,0.2445486108440428
NGC7814,full,18,19.53,14.4,0.7967264712343763,0.42890413254615173,0.21387598056106794,0.3640674943106077,135.1444558881281,76.84542335910054,2.1081475941154126,1.2087694537299216,0.47183059658550097
NGC7814,drop_M,18,19.53,14.4,0.7871312892561652,0.47217307431237493,0.22612791842696078,0.36524797325323705,128.85346310881968,82.95729593292602,1.8916932330430491,1.2087694537299216,0.4865442443178354
NGC7814,drop_D,18,19.53,14.4,0.8045833721977104,0.6088620912443172,0.27928935872191757,0.43899915643668364,126.40836034118917,104.06268666036286,1.5617639140323227,1.2087694537299216,0.5011573896503676
NGC7814,drop_I,18,19.53,14.4,0.4168288347294923,0.14036344468202394,0.14139277284117746,0.09421791893766641,78.32333262747603,36.22933479181814,1.4549209643767835,1.2087694537299216,0.8702183107343108
NGC7814,only_M,18,19.53,14.4,0.4141219925659051,0.217420967537459,0.09742454607276782,0.12762394655129491,63.751703543707166,40.914025703891895,1.283627274057665,1.2087694537299216,0.8704549197518556
NGC7814,only_D,18,19.53,14.4,0.3999973455866886,0.13124290002237068,0.07097939055856457,0.09456533939880711,68.04476125472411,25.168853530964046,1.3941610095951773,1.2087694537299216,0.8702365639450896
NGC7814,only_I,18,19.53,14.4,0.8035707985815022,0.6571707766202082,0.3253072491791485,0.4404063465470228,125.48259578132874,114.00395585288662,1.370348966199687,1.2087694537299216,0.499955359477324
NGC7814,MD_only,18,19.53,14.4,0.4168288347294923,0.14036344468202394,0.14139277284117746,0.09421791893766641,78.32333262747603,36.22933479181814,1.4549209643767835,1.2087694537299216,0.8702183107343108
NGC7814,MI_only,18,19.53,14.4,0.8045833721977104,0.6088620912443172,0.27928935872191757,0.43899915643668364,126.40836034118917,104.06268666036286,1.5617639140323227,1.2087694537299216,0.5011573896503676
NGC7814,DI_only,18,19.53,14.4,0.7871312892561652,0.47217307431237493,0.22612791842696078,0.36524797325323705,128.85346310881968,82.95729593292602,1.8916932330430491,1.2087694537299216,0.4865442443178354
PGC51017,full,6,3.63,13.6,0.6378911153215772,0.5979461123047125,0.8447050654225894,0.02142943181042383,8.172459245491005,7.402202202675357,1.24330556479252,0.8743036160286559,0.6706098088251613
PGC51017,drop_M,6,3.63,13.6,0.4845254920469183,0.3897448161049449,0.549451798495737,0.03691567518509118,6.5563077684528634,5.383230944154054,1.2550834324080884,0.8743036160286559,0.6407305164114161
PGC51017,drop_D,6,3.63,13.6,0.5673923526339678,0.4973045948914484,0.7009586359323161,0.05369134375176529,7.57161539642392,6.609280655256224,1.2580411199123205,0.8743036160286559,0.6179221769442946
PGC51017,drop_I,6,3.63,13.6,0.6228863465161267,0.6207558125600077,0.8464185352644765,0.008648051646280812,7.6401113387143935,7.637429853008381,1.011634599055291,0.8743036160286559,0.867297434482484
PGC51017,only_M,6,3.63,13.6,0.5343963077499043,0.5236224048297045,0.7032399756821125,0.011086637396698403,6.434962497154576,6.403342040435422,1.0365180289425606,0.8743036160286559,0.8696483992773573
PGC51017,only_D,6,3.63,13.6,0.4533635225827877,0.43663491995746734,0.552659316409379,0.0051592994901564805,5.48865782010014,5.450465343897412,1.036419620899765,0.8743036160286559,0.8685122806043923
PGC51017,only_I,6,3.63,13.6,0.4113946920064562,0.30296838572288426,0.408134963411278,0.0805807947205682,6.203495028919842,5.106893963770167,1.235244944608569,0.8743036160286559,0.7416530770076133
PGC51017,MD_only,6,3.63,13.6,0.6228863465161267,0.6207558125600077,0.8464185352644765,0.008648051646280812,7.6401113387143935,7.637429853008381,1.011634599055291,0.8743036160286559,0.867297434482484
PGC51017,MI_only,6,3.63,13.6,0.5673923526339678,0.4973045948914484,0.7009586359323161,0.05369134375176529,7.57161539642392,6.609280655256224,1.2580411199123205,0.8743036160286559,0.6179221769442946
PGC51017,DI_only,6,3.63,13.6,0.4845254920469183,0.3897448161049449,0.549451798495737,0.03691567518509118,6.5563077684528634,5.383230944154054,1.2550834324080884,0.8743036160286559,0.6407305164114161
UGC00128,full,22,53.75,64.5,1.8582217851089353,0.7656900617349485,0.673703655551851,0.7962404250964606,103.48768184308697,40.60673984009155,6.193445615611191,2.045838936432385,0.28196377492283975
UGC00128,drop_M,22,53.75,64.5,1.8154764521421118,0.9419177434476379,0.6780197436916254,0.8040439234459211,101.52651316656967,47.934030643526626,5.2368383632795386,2.045838936432385,0.32902736588726533
UGC00128,drop_D,22,53.75,64.5,1.8433376064320401,0.9593857678161261,0.6271181500415195,0.9542184986724958,102.78001949851507,49.86801940110559,5.51790090968702,2.045838936432385,0.2861440343715034
UGC00128,drop_I,22,53.75,64.5,1.377246318270854,0.4356196170559381,0.5674681240024632,0.1757200237650262,76.10690168304966,21.037536869426795,2.605044186828675,2.045838936432385,0.8700613160376443
UGC00128,only_M,22,53.75,64.5,1.3482528238510216,0.25215248507129767,0.2717672767844383,0.22857639159814247,74.69559705580707,12.68855714044741,2.5904870860812834,2.045838936432385,0.8702554327655654
